LoanID	BorrowerID	LoanPurpose	LoanStatus	RepaymentStatus	default_reason	StartDate	Amount	grossrate	PrincipalOutstanding	term	MaturityDate	DaysEarly
8074	259099	Personal Loan	Settled	Repaid		2017-03-07	4353.6	3.8047800000000005	0.0	36	2018-05-22	655.0
8086	258765	Personal Loan	Settled	Repaid		2017-03-07	11136.4	3.8047800000000005	0.0	36	2020-03-07	0.0
8066	258738	Personal Loan	Settled	Repaid		2017-03-07	5416.2	3.8047800000000005	0.0	36	2020-03-28	-21.0
8080	260525	Personal Loan	Settled	Repaid		2017-03-08	1704.0	3.8047800000000005	0.0	36	2017-08-15	936.0
8114	260278	Personal Loan	Settled	Repaid		2017-03-08	4864.5	3.8047800000000005	0.0	36	2019-09-13	177.0
8075	261719	Personal Loan	Settled	Repaid		2017-03-08	5568.2	3.8047800000000005	0.0	36	2020-03-01	7.0
8076	261720	Personal Loan	Settled	Repaid		2017-03-08	5062.0	3.8047800000000005	0.0	36	2020-03-08	0.0
8118	259352	Personal Loan	Settled	Repaid		2017-03-08	6074.4	3.8047800000000005	0.0	36	2020-03-08	0.0
8137	262911	Personal Loan	Settled	Repaid		2017-03-09	5062.0	3.8047800000000005	0.0	36	2019-03-28	347.0
8130	262770	Personal Loan	Settled	Repaid		2017-03-09	2254.0	3.8047800000000005	0.0	36	2020-03-09	0.0
8159	261076	Personal Loan	Settled	Repaid		2017-03-10	10500.0	3.8047800000000005	0.0	36	2019-09-20	172.0
1073	35002	Personal Loan	Settled	Repaid		2014-12-09	4136.78	3.98	0.0	36	2016-01-18	691.0
1086	37650	Personal Loan	Settled	Repaid		2014-12-09	6593.98	3.98	0.0	36	2016-10-24	411.0
1089	37732	Personal Loan	Settled	Repaid		2014-12-09	4242.86	3.98	0.0	36	2017-08-14	117.0
1081	36665	Personal Loan	Settled	Repaid		2014-12-09	3712.5	3.98	0.0	36	2017-12-01	8.0
1103	37952	Personal Loan	Settled	Repaid		2014-12-09	4093.83	3.98	0.0	36	2017-12-01	8.0
1074	36854	Personal Loan	Settled	Repaid		2014-12-09	5199.22	3.98	0.0	36	2017-12-01	8.0
1091	38268	Personal Loan	Settled	Repaid		2014-12-10	7101.67	3.98	0.0	36	2015-02-16	1028.0
1104	24259	Personal Loan	Settled	Repaid		2014-12-10	4351.0	3.98	0.0	36	2016-05-11	578.0
1112	37564	Personal Loan	Settled	Repaid		2014-12-10	3272.72	3.98	0.0	36	2017-09-12	89.0
1087	38225	Personal Loan	Settled	Repaid		2014-12-10	3153.59	3.98	0.0	36	2017-12-10	0.0
1088	38267	Personal Loan	Settled	Repaid		2014-12-10	4205.98	3.98	0.0	36	2017-12-10	0.0
1101	37552	Personal Loan	Settled	Repaid		2014-12-10	5200.98	3.98	0.0	36	2017-12-10	0.0
1096	38571	Personal Loan	Settled	Repaid		2014-12-11	5200.76	3.98	0.0	36	2016-03-23	628.0
1105	38733	Personal Loan	Settled	Repaid		2014-12-11	3068.15	3.98	0.0	36	2017-12-10	1.0
1085	37563	Personal Loan	Settled	Repaid		2014-12-11	3073.25	3.98	0.0	36	2017-12-10	1.0
1123	38093	Personal Loan	Settled	Repaid		2014-12-11	6336.93	3.98	0.0	36	2017-12-10	1.0
1118	38287	Personal Loan	Settled	Repaid		2014-12-11	8497.14	3.98	0.0	36	2017-12-10	1.0
1099	36106	Personal Loan	Settled	Repaid		2014-12-12	5072.54	3.98	0.0	36	2015-02-13	1033.0
1129	39241	Personal Loan	Settled	Repaid		2014-12-12	4094.03	3.98	0.0	36	2015-05-13	944.0
1115	36493	Personal Loan	Settled	Repaid		2014-12-12	5280.46	3.98	0.0	36	2015-07-14	882.0
1134	39191	Personal Loan	Settled	Repaid		2014-12-12	4094.03	3.98	0.0	36	2016-02-05	676.0
1095	38397	Personal Loan	Settled	Repaid		2014-12-12	6453.05	3.98	0.0	36	2016-04-05	616.0
1109	38867	Personal Loan	Settled	Repaid		2014-12-12	5072.54	3.98	0.0	36	2016-09-14	454.0
1126	39090	Personal Loan	Settled	Repaid		2014-12-12	7101.55	3.98	0.0	36	2016-12-14	363.0
1125	38999	Personal Loan	Settled	Repaid		2014-12-12	3068.12	3.98	0.0	36	2017-02-17	298.0
1148	39801	Personal Loan	Settled	Repaid		2014-12-17	5295.81	3.98	0.0	36	2017-01-03	348.0
1154	39671	Personal Loan	Settled	Repaid		2014-12-17	3152.67	3.98	0.0	36	2017-12-10	7.0
1141	39660	Personal Loan	Settled	Repaid		2014-12-17	4093.87	3.98	0.0	36	2017-12-10	7.0
1155	39682	Personal Loan	Settled	Repaid		2014-12-17	4093.87	3.98	0.0	36	2017-12-10	7.0
1158	37577	Personal Loan	Settled	Repaid		2014-12-17	7101.27	3.98	0.0	36	2017-12-10	7.0
1139	39476	Personal Loan	Settled	Repaid		2014-12-16	3073.12	3.99	0.0	36	2017-11-22	24.0
1136	39334	Personal Loan	Settled	Repaid		2014-12-16	3380.44	3.99	0.0	36	2017-12-10	6.0
1131	38233	Personal Loan	Settled	Repaid		2014-12-16	3678.27	3.99	0.0	36	2017-12-10	6.0
1144	39524	Personal Loan	Settled	Repaid		2014-12-16	3782.95	3.99	0.0	36	2017-12-10	6.0
1130	33928	Personal Loan	Settled	Repaid		2014-12-16	5379.21	3.99	0.0	36	2017-12-10	6.0
1132	38420	Personal Loan	Settled	Repaid		2014-12-16	5525.96	3.99	0.0	36	2017-12-10	6.0
1183	38949	Personal Loan	Settled	Repaid		2014-12-18	5072.29	3.99	0.0	36	2016-03-11	647.0
1191	39999	Personal Loan	Settled	Repaid		2014-12-18	5014.95	3.99	0.0	36	2017-07-17	154.0
1161	39890	Personal Loan	Settled	Repaid		2014-12-18	5072.29	3.99	0.0	36	2017-12-10	8.0
1172	39760	Personal Loan	Settled	Repaid		2014-12-19	5302.01	3.99	0.0	36	2016-02-15	673.0
1185	40263	Personal Loan	Settled	Repaid		2014-12-19	5378.27	3.99	0.0	36	2016-12-28	356.0
1169	39335	Personal Loan	Settled	Repaid		2014-12-19	6242.7	3.99	0.0	36	2017-08-31	110.0
1188	37141	Personal Loan	Settled	Repaid		2014-12-19	3128.85	3.99	0.0	36	2017-12-10	9.0
1177	40045	Personal Loan	Settled	Repaid		2014-12-19	3128.85	3.99	0.0	36	2017-12-10	9.0
1163	39983	Personal Loan	Settled	Repaid		2014-12-19	3189.31	3.99	0.0	36	2017-12-10	9.0
1182	38920	Personal Loan	Settled	Repaid		2014-12-19	4172.6	3.99	0.0	36	2017-12-10	9.0
1166	40081	Personal Loan	Settled	Repaid		2014-12-19	4253.21	3.99	0.0	36	2017-12-10	9.0
1168	39127	Personal Loan	Settled	Repaid		2014-12-19	4322.61	3.99	0.0	36	2017-12-10	9.0
1178	40073	Personal Loan	Settled	Repaid		2014-12-19	4322.61	3.99	0.0	36	2017-12-10	9.0
1143	38464	Personal Loan	Settled	Repaid		2014-12-19	5378.27	3.99	0.0	36	2017-12-10	9.0
1181	33404	Personal Loan	Settled	Repaid		2014-12-23	3243.09	3.99	0.0	36	2015-07-01	906.0
1189	36834	Personal Loan	Settled	Repaid		2014-12-23	3402.77	3.99	0.0	36	2017-12-20	3.0
1194	40458	Personal Loan	Settled	Repaid		2014-12-24	3296.3	3.99	0.0	36	2015-07-22	886.0
1192	40454	Personal Loan	Settled	Repaid		2014-12-25	3128.95	3.99	0.0	36	2015-03-23	1008.0
1190	39806	Personal Loan	Settled	Repaid		2014-12-25	4172.73	3.99	0.0	36	2017-07-24	154.0
6595	197334	Personal Loan	Settled	Repaid		2016-10-31	16211.45	4.00157	0.0	36	2018-03-15	595.0
6593	195022	Personal Loan	Settled	Repaid		2016-10-31	6348.6	4.00157	0.0	36	2018-03-28	582.0
6589	197228	Personal Loan	Settled	Repaid		2016-10-31	4181.6	4.00157	0.0	36	2019-11-01	-1.0
6586	197118	Personal Loan	Settled	Repaid		2016-10-31	4264.8	4.00157	0.0	36	2019-11-01	-1.0
6598	198395	Personal Loan	Settled	Repaid		2016-11-02	4009.59	4.00157	0.0	36	2018-12-04	333.0
6610	106990	Personal Loan	Settled	Repaid		2016-11-03	4150.4	4.00157	0.0	36	2017-10-16	748.0
6616	198387	Personal Loan	Settled	Repaid		2016-11-03	3162.9	4.00157	0.0	36	2018-07-06	485.0
6611	198619	Personal Loan	Settled	Repaid		2016-11-03	3041.7	4.00157	0.0	36	2019-11-03	0.0
6614	198949	Personal Loan	Settled	Repaid		2016-11-03	3631.6	4.00157	0.0	36	2019-11-03	0.0
6626	198891	Personal Loan	Settled	Repaid		2016-11-04	10128.9	4.00157	0.0	36	2018-07-12	480.0
6633	195261	Personal Loan	Settled	Repaid		2016-11-04	3548.65	4.00157	0.0	36	2019-06-07	150.0
6639	197475	Personal Loan	Settled	Repaid		2016-11-04	3795.48	4.00157	0.0	36	2019-07-24	103.0
6630	195813	Personal Loan	Settled	Repaid		2016-11-04	5227.0	4.00157	0.0	36	2019-09-19	46.0
6628	198404	Personal Loan	Settled	Repaid		2016-11-04	2353.6	4.00157	0.0	36	2019-10-25	10.0
7191	219432	Personal Loan	Settled	Repaid		2016-12-28	2226.0	4.00157	0.0	36	2018-08-29	486.0
7190	220580	Personal Loan	Settled	Repaid		2016-12-28	5094.5	4.00157	0.0	36	2019-08-08	142.0
7203	221133	Personal Loan	Settled	Repaid		2016-12-29	3084.3	4.00157	0.0	36	2018-01-15	713.0
7199	221309	Personal Loan	Settled	Repaid		2016-12-29	4055.6	4.00157	0.0	36	2020-01-01	-3.0
7200	216655	Personal Loan	Settled	Repaid		2016-12-29	4150.4	4.00157	0.0	36	2020-01-01	-3.0
7222	221825	Personal Loan	Settled	Repaid		2016-12-30	3041.7	4.00157	0.0	36	2017-11-08	782.0
7213	221627	Personal Loan	Settled	Repaid		2016-12-30	5069.5	4.00157	0.0	36	2018-11-20	405.0
7210	221147	Personal Loan	Settled	Repaid		2016-12-30	7333.2	4.00157	0.0	36	2019-09-19	102.0
7218	219341	Personal Loan	Settled	Repaid		2016-12-30	5454.0	4.00157	0.0	36	2019-11-08	52.0
7215	220921	Personal Loan	Settled	Repaid		2016-12-30	3107.7	4.00157	0.0	36	2020-01-01	-2.0
7202	221549	Personal Loan	Settled	Repaid		2016-12-30	4167.6	4.00157	0.0	36	2020-01-01	-2.0
7232	221276	Personal Loan	Settled	Repaid		2017-01-03	10154.0	4.00157	0.0	36	2017-08-21	865.0
7227	222220	Personal Loan	Settled	Repaid		2017-01-03	4061.6	4.00157	0.0	36	2020-01-03	0.0
7236	221197	Personal Loan	Settled	Repaid		2017-01-03	5077.0	4.00157	0.0	36	2020-01-03	0.0
7240	221558	Personal Loan	Settled	Repaid		2017-01-04	8224.8	4.00157	0.0	36	2018-05-15	599.0
7239	222408	Personal Loan	Settled	Repaid		2017-01-04	5357.1	4.00157	0.0	36	2020-01-01	3.0
7249	223713	Personal Loan	Settled	Repaid		2017-01-05	4125.6	4.00157	0.0	36	2018-05-24	591.0
7263	223988	Personal Loan	Settled	Repaid		2017-01-05	5209.5	4.00157	0.0	36	2018-07-12	542.0
7255	221905	Personal Loan	Settled	Repaid		2017-01-05	3046.2	4.00157	0.0	36	2020-01-05	0.0
7307	223548	Personal Loan	Settled	Repaid		2017-01-06	4061.6	4.00157	0.0	36	2017-04-24	987.0
7285	224100	Personal Loan	Settled	Repaid		2017-01-06	4167.6	4.00157	0.0	36	2018-11-09	423.0
7304	222113	Personal Loan	Settled	Repaid		2017-01-06	5341.5	4.00157	0.0	36	2019-12-12	25.0
7306	224160	Personal Loan	Settled	Repaid		2017-01-06	4153.6	4.00157	0.0	36	2020-01-06	0.0
7280	223757	Personal Loan	Settled	Repaid		2017-01-06	4243.2	4.00157	0.0	36	2020-01-06	0.0
7294	225078	Personal Loan	Settled	Repaid		2017-01-09	3046.2	4.00157	0.0	36	2017-12-04	766.0
7296	224255	Personal Loan	Settled	Repaid		2017-01-09	11455.4	4.00157	0.0	36	2019-10-14	87.0
7299	224227	Personal Loan	Settled	Repaid		2017-01-09	4733.55	4.00157	0.0	36	2020-01-09	0.0
7287	222973	Personal Loan	Settled	Repaid		2017-01-09	10099.0	4.00157	0.0	36	2020-01-09	0.0
7311	224789	Personal Loan	Settled	Repaid		2017-01-10	1712.85	4.00157	0.0	36	2019-03-06	310.0
7322	224231	Personal Loan	Settled	Repaid		2017-01-10	4061.6	4.00157	0.0	36	2020-01-03	7.0
7328	224753	Personal Loan	Settled	Repaid		2017-01-10	3046.2	4.00157	0.0	36	2020-01-10	0.0
7323	225570	Personal Loan	Settled	Repaid		2017-01-10	3553.9	4.00157	0.0	36	2020-01-10	0.0
7349	225126	Personal Loan	Settled	Repaid		2017-01-11	4414.2	4.00157	0.0	36	2018-12-24	383.0
7338	226219	Personal Loan	Settled	Repaid		2017-01-11	1141.9	4.00157	0.0	36	2020-01-11	0.0
7342	224706	Personal Loan	Settled	Repaid		2017-01-11	3046.2	4.00157	0.0	36	2020-01-11	0.0
7369	224824	Personal Loan	Settled	Repaid		2017-01-11	4061.6	4.00157	0.0	36	2020-01-11	0.0
7345	226213	Personal Loan	Settled	Repaid		2017-01-11	4167.6	4.00157	0.0	36	2020-01-21	-10.0
7370	224800	Personal Loan	Settled	Repaid		2017-01-12	3046.2	4.00157	0.0	36	2019-01-29	348.0
7367	227196	Personal Loan	Settled	Repaid		2017-01-12	3046.2	4.00157	0.0	36	2019-04-16	271.0
7374	226638	Personal Loan	Settled	Repaid		2017-01-12	3046.2	4.00157	0.0	36	2020-01-12	0.0
7371	226439	Personal Loan	Settled	Repaid		2017-01-12	4061.6	4.00157	0.0	36	2020-01-12	0.0
7382	227048	Personal Loan	Settled	Repaid		2017-01-13	4061.6	4.00157	0.0	36	2018-01-23	720.0
7391	227190	Personal Loan	Settled	Repaid		2017-01-13	4167.6	4.00157	0.0	36	2019-04-23	265.0
7390	226010	Personal Loan	Settled	Repaid		2017-01-13	3094.2	4.00157	0.0	36	2019-06-19	208.0
7383	226311	Personal Loan	Settled	Repaid		2017-01-13	3094.2	4.00157	0.0	36	2020-01-13	0.0
7376	227227	Personal Loan	Settled	Repaid		2017-01-13	3553.9	4.00157	0.0	36	2020-01-13	0.0
7377	225699	Personal Loan	Settled	Repaid		2017-01-13	19891.1	4.00157	0.0	36	2020-01-13	0.0
7416	228446	Personal Loan	Settled	Repaid		2017-01-16	1127.4	4.00157	0.0	36	2017-12-04	773.0
7408	226356	Personal Loan	Settled	Repaid		2017-01-16	22509.9	4.00157	0.0	36	2018-01-10	736.0
7409	227996	Personal Loan	Settled	Repaid		2017-01-16	3046.2	4.00157	0.0	36	2020-01-16	0.0
7401	227825	Personal Loan	Settled	Repaid		2017-01-16	4061.6	4.00157	0.0	36	2020-01-16	0.0
7410	227093	Personal Loan	Settled	Repaid		2017-01-16	15148.5	4.00157	0.0	36	2020-01-16	0.0
7431	227737	Personal Loan	Settled	Repaid		2017-01-17	3094.2	4.00157	0.0	36	2017-07-04	927.0
7429	227872	Personal Loan	Settled	Repaid		2017-01-17	5102.0	4.00157	0.0	36	2018-08-07	528.0
7423	227583	Personal Loan	Settled	Repaid		2017-01-17	8415.2	4.00157	0.0	36	2019-05-23	239.0
7427	227446	Personal Loan	Settled	Repaid		2017-01-17	6837.35	4.00157	0.0	36	2020-01-17	0.0
7438	227741	Personal Loan	Settled	Repaid		2017-01-18	3094.2	4.00157	0.0	36	2020-01-18	0.0
7440	207669	Personal Loan	Settled	Repaid		2017-01-18	4061.6	4.00157	0.0	36	2020-01-18	0.0
7443	224785	Personal Loan	Settled	Repaid		2017-01-18	5102.0	4.00157	0.0	36	2020-01-18	0.0
7449	58089	Personal Loan	Settled	Repaid		2017-01-19	8698.56	4.00157	0.0	36	2018-03-21	669.0
7450	229061	Personal Loan	Settled	Repaid		2017-01-19	5209.5	4.00157	0.0	36	2020-01-19	0.0
7462	229573	Personal Loan	Settled	Repaid		2017-01-19	9377.1	4.00157	0.0	36	2020-01-19	0.0
7473	34005	Personal Loan	Settled	Repaid		2017-01-20	5077.0	4.00157	0.0	36	2018-06-22	577.0
7467	230212	Personal Loan	Settled	Repaid		2017-01-20	4641.3	4.00157	0.0	36	2020-01-20	0.0
7494	230846	Personal Loan	Settled	Repaid		2017-01-23	5157.0	4.00157	0.0	36	2018-04-04	659.0
7497	230082	Personal Loan	Settled	Repaid		2017-01-23	5102.0	4.00157	0.0	36	2019-05-14	254.0
7490	229323	Personal Loan	Settled	Repaid		2017-01-23	5405.0	4.00157	0.0	36	2020-01-23	0.0
7491	230148	Personal Loan	Settled	Repaid		2017-01-23	3609.9	4.00157	0.0	36	2020-02-01	-9.0
7515	231055	Personal Loan	Settled	Repaid		2017-01-24	5405.0	4.00157	0.0	36	2018-07-09	564.0
7526	228071	Personal Loan	Settled	Repaid		2017-01-25	3182.4	4.00157	0.0	36	2020-01-25	0.0
7540	221821	Personal Loan	Settled	Repaid		2017-01-26	3046.2	4.00157	0.0	36	2017-03-13	1049.0
7554	232614	Personal Loan	Settled	Repaid		2017-01-26	3322.2	4.00157	0.0	36	2017-05-05	996.0
7544	230841	Personal Loan	Settled	Repaid		2017-01-26	3322.2	4.00157	0.0	36	2020-01-26	0.0
7549	231889	Personal Loan	Settled	Repaid		2017-01-26	8579.2	4.00157	0.0	36	2020-01-26	0.0
7562	63563	Personal Loan	Settled	Repaid		2017-01-27	2841.0	4.00157	0.0	36	2018-01-15	742.0
7560	229943	Personal Loan	Settled	Repaid		2017-01-27	7506.8	4.00157	0.0	36	2018-03-01	697.0
7566	232879	Personal Loan	Settled	Repaid		2017-01-27	15741.0	4.00157	0.0	36	2019-02-18	343.0
7578	232188	Personal Loan	Settled	Repaid		2017-01-30	5077.0	4.00157	0.0	36	2018-04-05	665.0
7583	231297	Personal Loan	Settled	Repaid		2017-01-30	3717.0	4.00157	0.0	36	2019-08-20	163.0
7576	24752	Personal Loan	Settled	Repaid		2017-01-30	3046.2	4.00157	0.0	36	2020-02-01	-2.0
7572	229569	Personal Loan	Settled	Repaid		2017-01-30	3125.7	4.00157	0.0	36	2020-02-01	-2.0
7573	104943	Personal Loan	Settled	Repaid		2017-01-30	4729.5	4.00157	0.0	36	2020-02-01	-2.0
7589	232143	Personal Loan	Settled	Repaid		2017-01-31	4684.5	4.00157	0.0	36	2018-05-21	620.0
7594	234585	Personal Loan	Settled	Repaid		2017-01-31	5302.5	4.00157	0.0	36	2020-02-01	-1.0
7615	231765	Personal Loan	Settled	Repaid		2017-02-01	3717.0	4.00157	0.0	36	2019-05-22	255.0
7618	234949	Personal Loan	Settled	Repaid		2017-02-02	2795.0	4.00157	0.0	36	2017-08-04	912.0
7619	235640	Personal Loan	Settled	Repaid		2017-02-02	10590.0	4.00157	0.0	36	2019-04-15	293.0
7634	231091	Personal Loan	Settled	Repaid		2017-02-03	3123.0	4.00157	0.0	36	2020-02-03	0.0
7630	231385	Personal Loan	Settled	Repaid		2017-02-03	6246.0	4.00157	0.0	36	2020-02-03	0.0
7645	232503	Personal Loan	Settled	Repaid		2017-02-06	4569.3	4.00157	0.0	36	2018-12-12	421.0
7643	140164	Personal Loan	Settled	Repaid		2017-02-06	4569.3	4.00157	0.0	36	2019-12-18	50.0
7644	236608	Personal Loan	Settled	Repaid		2017-02-06	4348.0	4.00157	0.0	36	2020-02-06	0.0
7648	103727	Personal Loan	Settled	Repaid		2017-02-07	25775.0	4.00157	0.0	36	2018-07-04	583.0
7692	238186	Personal Loan	Settled	Repaid		2017-02-08	10495.0	4.00157	0.0	36	2018-08-31	526.0
7674	237347	Personal Loan	Settled	Repaid		2017-02-08	2768.5	4.00157	0.0	36	2020-02-08	0.0
7679	237397	Personal Loan	Settled	Repaid		2017-02-08	5874.0	4.00157	0.0	36	2020-02-08	0.0
7675	237061	Personal Loan	Settled	Repaid		2017-02-08	6489.0	4.00157	0.0	36	2020-02-08	0.0
7681	238040	Personal Loan	Settled	Repaid		2017-02-08	1729.5	4.00157	0.0	36	2020-03-01	-22.0
7709	92561	Personal Loan	Settled	Repaid		2017-02-09	9014.25	4.00157	0.0	36	2018-01-30	740.0
7711	140161	Personal Loan	Settled	Repaid		2017-02-09	1136.0	4.00157	0.0	36	2018-06-22	597.0
7693	237892	Personal Loan	Settled	Repaid		2017-02-09	4208.0	4.00157	0.0	36	2020-02-09	0.0
7734	239592	Personal Loan	Settled	Repaid		2017-02-10	10310.0	4.00157	0.0	36	2020-02-10	0.0
7746	239727	Personal Loan	Settled	Repaid		2017-02-13	1465.62	4.00157	0.0	36	2017-06-05	983.0
7744	239984	Personal Loan	Settled	Repaid		2017-02-13	6252.0	4.00157	0.0	36	2018-06-07	616.0
7745	240030	Personal Loan	Settled	Repaid		2017-02-13	16496.0	4.00157	0.0	36	2020-02-13	0.0
7792	59332	Personal Loan	Settled	Repaid		2017-02-14	1127.4	4.00157	0.0	36	2020-02-14	0.0
7797	238879	Personal Loan	Settled	Repaid		2017-02-15	3142.2	4.00157	0.0	36	2018-12-04	438.0
7799	242034	Personal Loan	Settled	Repaid		2017-02-15	8652.0	4.00157	0.0	36	2019-08-20	179.0
7787	241008	Personal Loan	Settled	Repaid		2017-02-15	3643.5	4.00157	0.0	36	2020-02-15	0.0
7786	240746	Personal Loan	Settled	Repaid		2017-02-15	5452.5	4.00157	0.0	36	2020-02-15	0.0
7812	237239	Personal Loan	Settled	Repaid		2017-02-16	1723.5	4.00157	0.0	36	2017-10-13	856.0
7810	241748	Personal Loan	Settled	Repaid		2017-02-16	3142.2	4.00157	0.0	36	2018-06-07	619.0
7820	240880	Personal Loan	Settled	Repaid		2017-02-16	3417.6	4.00157	0.0	36	2020-02-16	0.0
7830	244700	Personal Loan	Settled	Repaid		2017-02-17	5360.0	4.00157	0.0	36	2018-01-17	761.0
7833	244832	Personal Loan	Settled	Repaid		2017-02-17	5670.5	4.00157	0.0	36	2020-03-01	-13.0
7870	245926	Personal Loan	Settled	Repaid		2017-02-21	1758.0	4.00157	0.0	36	2017-03-22	1066.0
7864	57300	Personal Loan	Settled	Repaid		2017-02-21	1439.62	4.00157	0.0	36	2017-07-26	940.0
7868	124650	Personal Loan	Settled	Repaid		2017-02-21	7112.0	4.00157	0.0	36	2017-11-23	820.0
7851	244354	Personal Loan	Settled	Repaid		2017-02-21	4029.6	4.00157	0.0	36	2020-02-21	0.0
7886	247181	Personal Loan	Settled	Repaid		2017-02-22	5237.0	4.00157	0.0	36	2018-07-02	600.0
7887	247688	Personal Loan	Settled	Repaid		2017-02-22	3309.0	4.00157	0.0	36	2018-09-07	533.0
7889	247683	Personal Loan	Settled	Repaid		2017-02-22	5050.8	4.00157	0.0	36	2019-02-11	376.0
7885	247526	Personal Loan	Settled	Repaid		2017-02-22	6410.08	4.00157	0.0	36	2020-02-22	0.0
7880	244747	Personal Loan	Settled	Repaid		2017-02-23	9014.25	4.00157	0.0	36	2019-04-09	320.0
7882	248653	Personal Loan	Settled	Repaid		2017-02-23	1550.36	4.00157	0.0	36	2020-02-23	0.0
7878	242439	Personal Loan	Settled	Repaid		2017-02-23	5452.5	4.00157	0.0	36	2020-02-23	0.0
7913	250080	Personal Loan	Settled	Repaid		2017-02-24	9084.6	4.00157	0.0	36	2019-08-08	200.0
7906	249544	Personal Loan	Settled	Repaid		2017-02-24	4429.6	4.00157	0.0	36	2020-02-28	-4.0
10415	375754	Personal Loan	Settled	Repaid		2017-07-17	3057.0	4.00157	0.0	36	2018-01-03	926.0
10456	376978	Personal Loan	Settled	Repaid		2017-07-17	4076.0	4.00157	0.0	36	2018-06-27	751.0
10434	333333	Personal Loan	Settled	Repaid		2017-07-17	8178.4	4.00157	0.0	36	2019-09-25	296.0
10432	369025	Personal Loan	Settled	Repaid		2017-07-17	4041.2	4.00157	0.0	36	2020-01-07	192.0
10455	377014	Personal Loan	Settled	Repaid		2017-07-17	3057.0	4.00157	0.0	36	2020-07-17	0.0
10448	376915	Personal Loan	Settled	Repaid		2017-07-18	1652.25	4.00157	0.0	36	2017-09-06	1046.0
10473	133009	Personal Loan	Settled	Repaid		2017-07-18	21322.0	4.00157	0.0	36	2018-04-23	817.0
10475	377931	Personal Loan	Settled	Repaid		2017-07-18	4076.0	4.00157	0.0	36	2018-09-21	666.0
10468	375968	Personal Loan	Settled	Repaid		2017-07-18	4076.0	4.00157	0.0	36	2020-03-06	134.0
10450	49305	Personal Loan	Settled	Repaid		2017-07-18	2932.28	4.00157	0.0	36	2020-07-18	0.0
10466	374602	Personal Loan	Settled	Repaid		2017-07-18	6102.0	4.00157	0.0	36	2020-07-18	0.0
10447	374185	Personal Loan	Settled	Repaid		2017-07-18	1094.8	4.00157	0.0	36	2020-08-07	-20.0
10505	93062	Personal Loan	Settled	Repaid		2017-07-19	5234.5	4.00157	0.0	36	2017-11-01	991.0
10503	378868	Personal Loan	Settled	Repaid		2017-07-19	4076.0	4.00157	0.0	36	2018-12-04	593.0
10513	378771	Personal Loan	Settled	Repaid		2017-07-19	2652.5	4.00157	0.0	36	2019-01-24	542.0
10510	378880	Personal Loan	Settled	Repaid		2017-07-19	3033.0	4.00157	0.0	36	2019-09-23	300.0
10487	235639	Personal Loan	Settled	Repaid		2017-07-19	1127.8	4.00157	0.0	36	2019-10-25	268.0
10482	369886	Personal Loan	Settled	Repaid		2017-07-19	3057.0	4.00157	0.0	36	2019-11-21	241.0
10483	375617	Personal Loan	Settled	Repaid		2017-07-19	3566.5	4.00157	0.0	36	2020-01-31	170.0
10518	379654	Personal Loan	Settled	Repaid		2017-07-19	10050.0	4.00157	0.0	36	2020-06-04	45.0
10506	378961	Personal Loan	Settled	Repaid		2017-07-19	1093.3	4.00157	0.0	36	2020-07-19	0.0
10507	378946	Personal Loan	Settled	Repaid		2017-07-19	3033.0	4.00157	0.0	36	2020-07-19	0.0
10491	355604	Personal Loan	Settled	Repaid		2017-07-19	4076.0	4.00157	0.0	36	2020-07-19	0.0
10521	377031	Personal Loan	Settled	Repaid		2017-07-19	4076.0	4.00157	0.0	36	2020-07-19	0.0
10499	375086	Personal Loan	Settled	Repaid		2017-07-19	8218.5	4.00157	0.0	36	2020-07-19	0.0
10485	378414	Personal Loan	Settled	Repaid		2017-07-19	5369.5	4.00157	0.0	36	2020-07-21	-2.0
10515	379855	Personal Loan	Settled	Repaid		2017-07-20	4780.35	4.00157	0.0	36	2017-08-31	1054.0
10550	377221	Personal Loan	Settled	Repaid		2017-07-20	4076.0	4.00157	0.0	36	2019-01-29	538.0
10553	376998	Personal Loan	Settled	Repaid		2017-07-20	4309.62	4.00157	0.0	36	2019-05-07	440.0
10613	379861	Personal Loan	Settled	Repaid		2017-07-20	10185.0	4.00157	0.0	36	2020-04-16	95.0
10555	377748	Personal Loan	Settled	Repaid		2017-07-20	5330.5	4.00157	0.0	36	2020-07-01	19.0
10534	380058	Personal Loan	Settled	Repaid		2017-07-20	4546.35	4.00157	0.0	36	2020-07-14	6.0
10552	380510	Personal Loan	Settled	Repaid		2017-07-20	2652.5	4.00157	0.0	36	2020-07-20	0.0
10539	379808	Personal Loan	Settled	Repaid		2017-07-20	3057.0	4.00157	0.0	36	2020-07-20	0.0
10551	377820	Personal Loan	Settled	Repaid		2017-07-20	5330.5	4.00157	0.0	36	2020-08-01	-12.0
10568	281267	Personal Loan	Settled	Repaid		2017-07-21	8764.35	4.00157	0.0	36	2017-09-25	1030.0
10556	380448	Personal Loan	Settled	Repaid		2017-07-21	5234.5	4.00157	0.0	36	2020-07-21	0.0
10574	256993	Personal Loan	Settled	Repaid		2017-07-21	6674.4	4.00157	0.0	36	2020-07-28	-7.0
10590	376717	Personal Loan	Settled	Repaid		2017-07-24	11124.0	4.00157	0.0	36	2017-12-01	966.0
10637	382232	Personal Loan	Settled	Repaid		2017-07-24	3057.0	4.00157	0.0	36	2018-02-12	893.0
