BorrowerID	total_loans	total_borrowed	balance	active	settled	defaults	delinquencies
510025	1	2657.75	0.0	0	1	0	0
510305	1	2781.5	0.0	0	1	0	0
510342	1	1058.2	0.0	0	1	0	0
510362	1	9830.7	0.0	0	1	0	0
510390	1	9053.6	2521.59	0	0	1	0
510417	1	2189.6	0.0	0	1	0	0
510642	1	2621.5	232.44	1	0	0	1
510658	1	4481.46	0.0	0	0	0	0
510670	1	3166.2	0.0	0	1	0	0
510705	1	2147.8	0.0	0	1	0	0
510765	1	628.56	0.0	0	1	0	0
510832	1	10197.0	2449.56	1	0	0	0
510870	1	12055.66	8169.87	1	0	0	0
511011	1	11366.0	6964.36	0	0	1	0
511029	1	6692.4	0.0	0	1	0	0
511035	1	1710.15	0.0	0	1	0	0
511043	1	10396.0	0.0	0	1	0	0
511066	1	3207.5	0.0	0	1	0	0
511071	1	19189.62	0.0	0	1	0	0
511085	1	2110.59	0.0	0	1	0	0
511128	3	7389.0	2914.77	1	2	0	0
511262	3	8660.45	0.0	0	3	0	0
511285	1	17101.5	3944.05	1	0	0	0
511323	1	25492.5	0.0	0	1	0	0
511348	1	2954.67	0.0	0	1	0	0
511349	1	4646.4	1027.9	1	0	0	0
511406	1	564.1	0.0	0	1	0	0
511420	1	1676.54	850.17	0	0	1	0
511449	1	4761.6	0.0	0	1	0	0
511491	1	3264.3	0.0	0	1	0	0
511524	1	5005.26	1333.84	1	0	0	0
511533	1	22002.0	0.0	0	1	0	0
511593	1	521.6	0.0	0	1	0	0
511920	1	2676.75	0.0	0	1	0	0
511922	1	8142.4	0.0	0	1	0	0
511940	1	10880.99	7337.68	0	0	1	0
511958	1	5427.5	0.0	0	1	0	0
512025	1	5244.5	0.0	0	1	0	0
512029	1	8160.75	0.0	0	1	0	0
512114	3	15970.46	0.0	0	3	0	0
512183	1	10666.0	9118.35	0	0	1	0
512194	1	10439.0	6635.66	0	0	1	0
512201	1	5211.0	4982.71	0	0	1	0
512212	1	3300.3	834.06	1	0	0	0
512248	1	6592.3	0.0	0	1	0	0
512256	1	5579.27	0.0	0	1	0	0
512453	1	2243.4	0.0	0	1	0	0
512610	2	7071.05	0.0	0	2	0	0
512660	1	5465.49	5232.91	0	0	1	0
512663	1	1679.7	0.0	0	1	0	0
512672	1	4018.7	1014.73	1	0	0	0
512678	1	8302.4	0.0	0	1	0	0
512709	1	1756.2	0.0	0	1	0	0
512721	1	1154.6	0.0	0	1	0	0
512790	1	5333.0	0.0	0	1	0	0
512828	1	11401.0	0.0	0	1	0	0
512883	1	5578.0	0.0	0	1	0	0
512886	1	25492.5	0.0	0	1	0	0
512979	1	2126.2	63.01	0	0	1	0
513145	1	1034.4	0.0	0	1	0	0
513162	1	4156.8	0.0	0	1	0	0
513263	1	5118.5	1248.15	1	0	0	0
513284	1	5722.5	2411.71	1	0	0	0
513294	1	2157.8	0.0	0	1	0	0
513318	1	5219.5	1267.71	1	0	0	0
513408	1	2210.6	0.0	0	1	0	0
513409	1	1075.4	0.0	0	1	0	0
513462	1	15588.0	0.0	0	1	0	0
513469	2	3158.4	642.39	1	1	0	0
513538	1	8313.6	0.0	0	1	0	0
513646	2	11959.5	2645.48	1	1	0	0
513712	2	8442.45	0.0	0	2	0	0
513981	1	1377.61	0.0	0	1	0	0
514006	1	3641.05	0.0	0	1	0	0
514093	1	17746.3	0.0	0	1	0	0
514132	1	10497.0	0.0	0	1	0	0
514162	1	9292.8	0.0	0	0	0	0
514294	1	3733.1	0.0	0	1	0	0
514308	1	10789.0	9207.26	0	0	1	0
514312	1	1066.6	0.0	0	1	0	0
514316	1	1611.15	0.0	0	1	0	0
514414	1	1083.3	0.0	0	1	0	0
514521	1	4071.2	0.0	0	1	0	0
514523	1	6824.99	0.0	0	1	0	0
514536	1	3059.1	0.0	0	1	0	0
514630	1	5568.0	527.43	1	0	0	1
514655	1	1060.7	447.24	0	0	1	0
514740	1	8120.7	4747.63	0	0	1	0
514822	1	9567.6	7762.24	0	0	1	0
514889	1	4502.4	1105.37	1	0	0	0
514923	1	2141.4	0.0	0	1	0	0
514929	1	17101.5	10458.93	0	0	1	0
515019	1	8224.5	0.0	0	1	0	0
515030	1	5837.7	0.0	0	1	0	0
515031	1	3322.8	1000.71	1	0	0	1
515041	1	5435.5	0.0	0	1	0	0
515047	1	4309.2	664.29	0	0	1	0
515121	1	8932.7	2814.29	1	0	0	0
515125	1	11822.0	0.0	0	1	0	0
515144	1	4646.4	0.0	0	1	0	0
515184	1	1055.1	0.0	0	1	0	0
515192	1	1551.6	0.0	0	1	0	0
515220	1	6658.8	0.0	0	1	0	0
515225	1	12355.0	0.0	0	1	0	0
515230	1	11717.35	0.0	0	1	0	0
515268	1	11810.0	9091.12	0	0	1	0
515301	1	2757.74	679.78	1	0	0	0
515322	1	5135.5	0.0	0	1	0	0
515359	1	11105.0	0.0	0	1	0	0
515362	1	14335.2	0.0	0	1	0	0
515454	1	5515.49	1359.53	1	0	0	0
515476	1	12889.2	3771.12	1	0	0	0
515527	1	12851.25	0.0	0	1	0	0
515555	1	8267.0	0.0	0	1	0	0
515684	2	21253.0	6849.21	2	0	0	0
515697	1	11255.99	0.0	0	1	0	0
515733	1	3126.6	0.0	0	1	0	0
515748	1	12746.25	0.0	0	1	0	0
515792	1	1623.6	1029.1	0	0	1	0
515813	1	14275.8	3429.23	1	0	0	0
515849	2	15429.59	4866.29	1	1	0	1
515871	1	10197.0	0.0	0	1	0	0
515875	1	14359.8	0.0	0	1	0	0
515959	1	10497.0	0.0	0	1	0	0
515970	1	9248.85	0.0	0	1	0	0
516038	1	16383.0	3707.52	1	0	0	0
516098	1	15757.5	0.0	0	1	0	0
516111	1	16882.5	0.0	0	1	0	0
516119	1	4394.13	0.0	0	1	0	0
516162	1	2594.5	0.0	0	1	0	0
516182	1	5266.49	0.0	0	1	0	0
516183	1	11130.99	6106.08	1	0	0	0
516197	1	3665.2	0.0	0	1	0	0
516368	1	5035.95	0.0	0	1	0	0
516579	1	3085.8	0.0	0	1	0	0
516591	1	6106.8	0.0	0	1	0	0
516612	1	6813.0	2271.83	0	0	1	0
516675	1	3860.5	911.28	1	0	0	0
516696	1	3568.95	0.0	0	1	0	0
516733	1	553.55	0.0	0	1	0	0
516752	1	3358.74	0.0	0	1	0	0
516755	1	10966.0	0.0	0	1	0	0
516896	1	3059.1	734.81	1	0	0	0
516902	1	3131.7	760.66	1	0	0	0
516924	1	3178.2	0.0	0	1	0	0
516929	1	1068.2	0.0	0	1	0	0
516932	1	3264.3	0.0	0	1	0	0
517034	1	3329.7	0.0	0	1	0	0
517067	1	11001.0	0.0	0	1	0	0
517139	1	3154.8	0.0	0	1	0	0
517160	1	8226.4	1873.16	1	0	0	0
517225	1	1087.1	472.96	0	0	1	0
517246	1	5333.0	1305.68	1	0	0	0
517253	1	4646.4	0.0	0	1	0	0
517264	2	5918.02	0.0	0	2	0	0
517325	1	3085.8	0.0	0	1	0	0
517386	1	5677.5	3183.94	0	0	1	0
517446	1	13693.05	10448.17	0	0	1	0
517454	1	21476.0	17594.86	0	0	1	0
517455	1	4333.2	0.0	0	1	0	0
517606	1	11207.9	2536.42	1	0	0	0
517639	1	1622.55	0.0	0	1	0	0
517690	1	3568.95	857.37	1	0	0	0
517714	1	11046.0	0.0	0	1	0	0
517764	1	5118.5	1248.15	1	0	0	0
517834	1	2075.6	0.0	0	1	0	0
517895	1	1664.55	786.07	1	0	0	0
517973	1	2323.2	585.4	1	0	0	0
517982	1	20994.0	5060.74	1	0	0	0
518064	1	1636.05	0.0	0	1	0	0
518072	1	9450.0	8984.98	1	0	0	0
518088	1	5727.1	2726.27	1	0	0	0
518126	1	2100.4	0.0	0	1	0	0
518253	1	15891.0	0.0	0	1	0	0
518374	1	5463.5	0.0	0	1	0	0
518400	2	3179.1000000000004	0.0	0	2	0	0
518408	1	2708.0	0.0	0	1	0	0
518423	1	10739.0	2606.81	1	0	0	0
518448	1	1072.6	0.0	0	1	0	0
518470	1	15107.85	0.0	0	1	0	0
518539	1	10766.0	0.0	0	1	0	0
518574	1	2119.4	0.0	0	1	0	0
518600	1	12904.64	0.0	0	1	0	0
518635	1	1036.1	0.0	0	1	0	0
518674	1	11426.0	3852.23	1	0	0	0
518739	1	4180.0	0.0	0	1	0	0
518754	1	2131.2	0.0	0	1	0	0
518773	1	2692.75	0.0	0	1	0	0
518896	1	8900.8	6961.87	0	0	1	0
518902	1	4697.55	960.14	1	0	0	0
518936	1	5394.5	1309.47	1	0	0	0
518950	1	11903.1	0.0	0	1	0	0
518962	1	1071.7	0.0	0	1	0	0
519066	1	8618.25	7535.96	0	0	1	0
519072	1	15658.5	4971.67	1	0	0	0
519125	1	10422.0	0.0	0	1	0	0
519169	1	12613.2	0.0	0	1	0	0
519182	1	2331.34	560.09	1	0	0	0
519257	1	6627.6	0.0	0	1	0	0
519404	1	5406.72	2733.88	1	0	0	0
519448	1	3638.4	0.0	0	1	0	0
519574	1	3335.1	2819.38	0	0	1	0
519766	1	5089.0	0.0	0	1	0	0
519767	1	3059.1	0.0	0	1	0	0
519803	1	2798.0	0.0	0	1	0	0
519865	1	2664.0	0.0	0	1	0	0
519898	1	8743.5	0.0	0	1	0	0
519929	1	11431.2	0.0	0	1	0	0
519938	1	3113.4	0.0	0	1	0	0
519981	1	1053.2	0.0	0	1	0	0
520101	1	8604.8	2251.37	1	0	0	0
520118	1	5307.06	0.0	0	1	0	0
520188	1	1073.0	933.77	0	0	1	0
520200	1	4336.4	75.02	1	0	0	0
520340	1	15699.0	3851.03	1	0	0	0
520390	2	2333.2	788.7	2	0	0	0
520398	1	13107.6	0.0	0	1	0	0
520426	1	7105.15	1745.33	1	0	0	0
520479	1	4493.6	0.0	0	1	0	0
520486	1	7132.3	0.0	0	1	0	0
520533	1	3024.84	0.0	0	1	0	0
520552	1	12355.0	0.0	0	1	0	0
520594	1	1275.72	0.0	0	1	0	0
520596	1	3671.15	0.0	0	1	0	0
520600	1	5499.0	2728.29	0	0	1	0
520603	1	986.0	82.16	1	0	0	0
520720	1	8443.2	0.0	0	1	0	0
520845	1	4646.4	4455.87	0	0	1	0
520903	1	10631.0	3098.14	0	0	1	0
520907	1	1053.2	0.0	0	1	0	0
520910	2	10577.75	3448.89	1	1	0	0
520931	1	5563.0	1377.71	1	0	0	0
520935	1	2594.5	0.0	0	1	0	0
520963	1	7819.0	0.0	0	1	0	0
520965	1	5089.0	0.0	0	1	0	0
520985	1	2116.2	0.0	0	1	0	0
521020	1	10821.0	0.0	0	1	0	0
521057	1	1026.9	0.0	0	1	0	0
521116	1	9666.9	2177.49	1	0	0	0
521137	1	533.5	0.0	0	1	0	0
521177	1	5191.5	0.0	0	1	0	0
521180	1	3630.18	0.0	0	1	0	0
521212	1	10103.4	9533.17	0	0	1	0
521214	1	11455.4	0.0	0	1	0	0
521347	1	7980.7	7980.7	0	0	1	0
521348	2	6447.0	1737.15	0	1	1	0
521357	1	12541.1	0.0	0	1	0	0
521375	1	6703.8	0.0	0	1	0	0
521411	1	5474.5	0.0	0	1	0	0
521417	2	12620.96	0.0	0	2	0	0
521427	1	8900.8	0.0	0	1	0	0
521445	1	3345.3	894.5	1	0	0	0
521469	1	9448.0	0.0	0	1	0	0
521531	1	6429.6	0.0	0	1	0	0
521541	2	5526.92	0.0	0	2	0	0
521593	1	1036.1	0.0	0	1	0	0
521597	1	6450.6	1946.44	1	0	0	0
521601	1	17487.0	0.0	0	1	0	0
521697	1	8550.75	0.0	0	1	0	0
521720	1	6085.2	0.0	0	1	0	0
521790	1	2153.2	525.96	1	0	0	0
521796	1	10419.36	0.0	0	1	0	0
521885	1	516.25	0.0	0	1	0	0
521902	1	7267.4	0.0	0	1	0	0
521930	1	530.85	0.0	0	1	0	0
522016	1	2115.19	0.0	0	1	0	0
522060	1	1056.4	255.54	1	0	0	0
522064	1	4002.54	0.0	0	1	0	0
522087	1	3103.8	0.0	0	1	0	0
522117	1	6759.6	0.0	0	1	0	0
522159	1	2097.8	0.0	0	1	0	0
522165	1	2183.2	0.0	0	1	0	0
522231	1	2075.6	0.0	0	1	0	0
522237	1	526.55	0.0	0	1	0	0
522279	1	12176.4	4486.97	1	0	0	0
522322	1	5788.5	0.0	0	1	0	0
522329	1	4542.0	0.0	0	1	0	0
522333	1	4502.4	0.0	0	1	0	0
522354	1	5848.5	0.0	0	1	0	0
522366	1	1090.7	0.0	0	1	0	0
522390	1	1060.7	0.0	0	1	0	0
522416	1	4313.46	3484.01	0	0	1	0
522562	1	8730.75	2950.39	1	0	0	0
522570	1	1612.95	0.0	0	1	0	0
522577	1	13267.5	0.0	0	1	0	0
522656	1	4379.6	0.0	0	1	0	0
522660	1	1136.1	845.69	0	0	1	0
522684	1	5258.0	0.0	0	1	0	0
522696	1	10725.99	0.0	0	1	0	0
522697	1	5201.5	0.0	0	1	0	0
522736	1	9690.85	2413.88	1	0	0	0
522797	1	1582.65	0.0	0	1	0	0
522846	1	3384.3	0.0	0	1	0	0
522848	1	6785.35	1647.95	1	0	0	0
522855	1	17424.0	1864.56	0	0	1	0
522894	1	1109.8	0.0	0	1	0	0
522897	1	17958.8	0.0	0	1	0	0
523023	1	2594.5	0.0	0	1	0	0
523047	1	4805.54	1087.56	1	0	0	0
523119	1	8688.75	0.0	0	1	0	0
523167	1	5808.0	5161.71	0	0	1	0
523176	1	10966.0	6990.4	0	0	1	0
523227	1	11616.0	0.0	0	1	0	0
523331	1	3004.02	0.0	0	1	0	0
523346	1	5319.5	1286.8	1	0	0	0
523364	1	3799.25	0.0	0	1	0	0
523367	1	12025.04	2927.92	1	0	0	0
523448	1	4372.4	0.0	0	1	0	0
523466	1	2225.2	1271.75	0	0	1	0
523491	1	10189.0	0.0	0	1	0	0
523502	1	1036.1	0.0	0	1	0	0
523532	1	4151.2	0.0	0	1	0	0
523550	1	5191.5	1627.06	0	0	1	0
523561	1	3991.75	2268.88	0	0	1	0
523610	1	7051.2	2868.8	1	0	0	0
523655	1	2251.4	0.0	0	1	0	0
523729	1	5474.0	0.0	0	1	0	0
523776	1	7882.7	4241.63	1	0	0	0
523802	1	4450.4	1112.5	1	0	0	0
523939	1	2107.2	898.14	0	0	1	0
524045	1	5640.49	4658.73	0	0	1	0
524082	1	3298.8	0.0	0	1	0	0
524144	1	3537.02	0.0	0	1	0	0
524206	1	7441.2	0.0	0	1	0	0
524212	1	1611.15	0.0	0	1	0	0
524251	1	4217.2	0.0	0	1	0	0
524285	1	5568.5	0.0	0	1	0	0
524292	1	1102.7	0.0	0	1	0	0
524307	1	10299.0	0.0	0	1	0	0
524353	1	2307.58	0.0	0	1	0	0
524410	1	2567.76	0.0	0	1	0	0
524431	1	2899.25	656.17	1	0	0	0
524563	1	7939.5	0.0	0	1	0	0
524612	1	6223.2	0.0	0	1	0	0
524699	1	5370.5	1307.21	1	0	0	0
524723	1	5115.0	1157.6	1	0	0	0
524772	1	1573.35	0.0	0	1	0	0
524790	1	3136.8	0.0	0	1	0	0
524791	1	16183.5	0.0	0	1	0	0
524871	1	2157.8	529.84	1	0	0	0
524876	1	3776.04	0.0	0	1	0	0
524877	1	6559.2	0.0	0	1	0	0
524890	1	3199.8	783.39	1	0	0	0
524898	1	7099.4	0.0	0	1	0	0
524907	1	3697.4	894.34	1	0	0	0
524934	1	19834.1	0.0	0	1	0	0
524938	1	4161.2	0.0	0	1	0	0
524969	1	3418.5	3058.11	0	0	1	0
525093	1	10170.9	0.0	0	1	0	0
525146	1	5328.0	0.0	0	1	0	0
525155	1	5911.0	2631.63	0	0	1	0
525266	1	6790.2	108.52	0	0	1	0
525295	1	2776.49	2661.1	0	0	1	0
525311	1	2608.0	0.0	0	1	0	0
525384	1	4168.8	1001.38	1	0	0	0
525395	1	2153.2	0.0	0	1	0	0
525396	1	16236.0	0.0	0	1	0	0
525444	1	28550.0	2123.68	1	0	0	1
525457	1	7322.9	1193.19	0	0	1	0
525521	1	1126.6	995.58	0	0	1	0
525536	1	5405.5	3793.98	0	0	1	0
525544	1	14821.3	0.0	0	1	0	0
525616	1	1113.86	0.0	0	1	0	0
525645	1	18642.2	4553.49	1	0	0	0
525650	1	2667.25	0.0	0	1	0	0
525788	1	6549.6	1653.84	1	0	0	0
525812	1	10980.99	2706.7	1	0	0	0
525883	1	1174.58	0.0	0	1	0	0
525936	1	4399.2	3336.32	0	0	1	0
525961	1	11401.0	0.0	0	1	0	0
525977	1	5370.5	1164.8	1	0	0	1
525997	1	5483.0	1339.24	1	0	0	0
525999	1	1026.9	0.0	0	1	0	0
526010	1	20341.8	0.0	0	1	0	0
526115	1	3135.9	0.0	0	1	0	0
526187	1	7690.2	1900.06	1	0	0	0
526193	1	5307.0	0.0	0	1	0	0
526220	1	3626.35	0.0	0	1	0	0
526242	1	5515.49	0.0	0	1	0	0
526249	1	10396.0	0.0	0	1	0	0
526268	1	2097.8	0.0	0	1	0	0
526288	1	1499.42	721.8	1	0	0	0
526294	1	1590.14	1213.9	0	0	1	0
526334	1	4217.2	0.0	0	1	0	0
526369	1	1461.6	974.4	0	0	1	0
526373	1	5563.0	1377.71	1	0	0	0
526559	1	3136.8	0.0	0	1	0	0
526563	1	19691.1	5914.28	1	0	0	0
526575	1	12381.59	4821.05	0	0	1	0
526624	1	3311.4	0.0	0	1	0	0
526688	1	5683.0	0.0	0	1	0	0
526707	1	2291.6	591.77	1	0	0	0
526803	2	8061.0	5982.629999999999	0	0	2	0
526814	1	5405.5	270.0	1	0	0	0
526854	1	2620.62	593.04	1	0	0	0
526930	1	3406.5	0.0	0	1	0	0
526953	1	10771.0	0.0	0	1	0	0
527017	1	11046.0	1232.25	1	0	0	0
527021	1	3116.09	0.0	0	1	0	0
527022	1	8892.78	2215.12	1	0	0	0
527062	2	43149.0	14753.3	1	1	0	0
527116	2	13643.58	1006.49	1	1	0	0
527158	1	8435.34	2047.65	1	0	0	0
527161	1	8284.5	0.0	0	1	0	0
527187	1	16884.0	12669.28	0	0	1	0
527188	1	6388.8	0.0	0	1	0	0
527219	1	2251.2	0.0	0	1	0	0
527228	1	5253.0	0.0	0	1	0	0
527234	2	8727.39	4263.53	1	1	0	0
527263	1	7768.6	4094.79	0	0	1	0
527276	1	5191.5	1272.58	1	0	0	0
527365	1	6253.2	0.0	0	1	0	0
527376	1	16183.5	0.0	0	1	0	0
527414	1	5394.5	5082.86	0	0	1	0
527433	1	8794.94	0.0	0	1	0	0
527516	1	10489.0	1937.41	1	0	0	0
527537	1	8743.5	2822.72	1	0	0	0
527567	1	1287.6	0.0	0	1	0	0
527713	1	6348.6	0.0	0	1	0	0
527796	1	4271.6	966.7	1	0	0	0
527805	1	1613.4	0.0	0	1	0	0
527910	1	3126.6	0.0	0	1	0	0
527915	1	4761.6	0.0	0	1	0	0
527970	1	2267.16	0.0	0	1	0	0
527989	2	2671.8999999999996	0.0	0	2	0	0
528083	1	3300.3	0.0	0	1	0	0
528144	1	5193.0	0.0	0	1	0	0
528166	1	2319.4	0.0	0	1	0	0
528203	1	28202.5	7963.73	1	0	0	0
528327	1	637.02	0.0	0	1	0	0
528339	1	8550.75	0.0	0	1	0	0
528386	1	8524.5	2148.19	1	0	0	0
528415	1	11035.2	0.0	0	1	0	0
528427	1	2664.0	0.0	0	1	0	0
528541	1	5290.5	0.0	0	1	0	0
528570	1	3632.3	0.0	0	1	0	0
528585	1	3322.8	0.0	0	1	0	0
528630	1	5998.72	1480.37	1	0	0	0
528681	1	4302.0	0.0	0	1	0	0
528704	1	5362.99	0.0	0	0	0	0
528751	2	2126.1000000000004	0.0	0	2	0	0
528766	1	2121.4	0.0	0	1	0	0
528779	1	2848.75	0.0	0	1	0	0
528842	1	6113.4	0.0	0	1	0	0
528860	1	5394.5	1309.47	1	0	0	0
528891	1	1083.3	0.0	0	1	0	0
528906	1	10341.9	0.0	0	1	0	0
528934	1	10880.99	5238.6	1	0	0	0
528997	1	8516.25	0.0	0	1	0	0
529013	1	4162.4	0.0	0	1	0	0
529041	1	5951.99	0.0	0	1	0	0
529051	1	13548.6	0.0	0	1	0	0
529097	1	11471.0	6172.69	1	0	0	0
529108	1	2136.4	0.0	0	1	0	0
529161	1	2804.25	0.0	0	1	0	0
529175	1	4168.8	1001.38	1	0	0	0
529196	1	1063.1	0.0	0	1	0	0
529279	1	3607.45	0.0	0	1	0	0
529338	1	1243.32	0.0	0	1	0	0
529368	1	3860.85	951.68	1	0	0	0
529479	1	3632.3	0.0	0	1	0	0
529503	1	3406.5	2719.5	0	0	1	0
529526	3	2587.04	0.0	0	3	0	0
529567	1	15206.1	0.0	0	1	0	0
529603	1	8443.2	0.0	0	1	0	0
529626	3	6114.02	822.43	1	2	0	0
529741	1	9281.56	2279.09	1	0	0	0
529775	1	3560.32	2238.81	0	0	1	0
529862	1	3108.3	0.0	0	1	0	0
529881	1	3827.01	866.1	1	0	0	0
529927	1	1672.79	0.0	0	1	0	0
529968	1	3543.87	0.0	0	1	0	0
530005	1	619.26	0.0	0	1	0	0
530007	2	11169.7	0.0	0	2	0	0
530064	1	4217.2	0.0	0	1	0	0
530110	1	15961.4	0.0	0	1	0	0
530197	1	3988.86	0.0	0	1	0	0
530239	1	8198.25	2162.74	1	0	0	0
530265	1	5683.0	1537.22	1	0	0	0
530363	2	2118.3	0.0	0	2	0	0
530411	1	8631.2	0.0	0	1	0	0
530509	1	4963.19	3450.67	0	0	1	0
530513	1	8074.5	7374.99	0	0	1	0
530517	1	3600.1	0.0	0	1	0	0
530560	1	5820.5	0.0	0	1	0	0
530567	1	15100.8	3805.56	1	0	0	0
530590	1	5700.5	5382.53	0	0	1	0
530685	1	2373.58	582.88	1	0	0	0
530788	1	3066.3	0.0	0	1	0	0
530793	1	5886.0	1935.52	1	0	0	0
530801	1	6044.76	2725.95	0	0	1	0
530840	1	4590.0	216.46	1	0	0	0
530893	1	14136.25	5668.55	1	0	0	0
530904	1	3394.8	866.08	1	0	0	0
530922	2	51325.229999999996	0.0	0	2	0	0
530926	1	1060.7	0.0	0	1	0	0
530932	1	4993.59	0.0	0	1	0	0
530949	1	11616.0	3232.33	1	0	0	0
530997	1	1029.4	0.0	0	1	0	0
531017	1	1664.1	0.0	0	1	0	0
531140	1	2094.2	0.0	0	1	0	0
531232	1	10379.0	0.0	0	1	0	0
531233	1	11163.0	0.0	0	1	0	0
531241	1	1141.6	345.81	1	0	0	0
531324	1	5211.0	1634.66	1	0	0	0
531407	1	3831.8	0.0	0	1	0	0
531410	1	2622.25	0.0	0	1	0	0
531430	1	17101.5	0.0	0	1	0	0
531442	2	2123.3	0.0	0	2	0	0
531501	1	2632.75	0.0	0	1	0	0
531509	1	2556.68	0.0	0	1	0	0
531527	1	4161.2	0.0	0	1	0	0
531540	1	3581.12	3533.82	0	0	1	0
531574	1	11301.0	3022.23	1	0	0	0
531602	1	5700.5	0.0	0	1	0	0
531604	1	27560.0	2535.95	1	0	0	0
531629	1	5376.49	0.0	0	1	0	0
531682	1	21122.0	4984.97	1	0	0	0
531716	1	27952.5	17450.6	0	0	1	0
531756	1	5408.5	0.0	0	1	0	0
531758	1	22602.0	0.0	0	1	0	0
531834	1	5153.0	0.0	0	0	0	0
531845	1	2150.6	0.0	0	1	0	0
531847	1	5191.5	0.0	0	1	0	0
531854	1	5848.5	1523.39	1	0	0	0
531901	1	10871.0	0.0	0	1	0	0
531931	1	5189.0	0.0	0	1	0	0
531984	1	5293.0	0.0	0	1	0	0
531993	1	11867.9	3094.87	1	0	0	0
532027	1	5543.64	0.0	0	1	0	0
532058	1	1036.1	0.0	0	1	0	0
532143	1	4542.0	1376.29	0	0	1	0
532168	1	10497.0	2988.67	1	0	0	0
532260	1	2590.25	0.0	0	1	0	0
532347	1	3108.3	0.0	0	1	0	0
532394	1	5592.66	1366.08	1	0	0	0
532428	1	26035.0	6789.26	1	0	0	0
532449	1	6223.2	0.0	0	1	0	0
532462	1	3113.4	0.0	0	1	0	0
532513	1	12541.1	0.0	0	1	0	0
532538	1	5356.0	0.0	0	1	0	0
532556	1	4376.54	0.0	0	1	0	0
532620	1	9292.8	5719.31	0	0	1	0
532660	1	5658.0	0.0	0	1	0	0
532670	1	2137.8	1560.57	0	0	1	0
532789	1	1036.1	0.0	0	1	0	0
532826	1	12124.0	5911.67	1	0	0	0
532827	1	17487.0	14121.71	0	0	1	0
532858	1	21661.9	0.0	0	1	0	0
532859	1	3155.1	2790.53	0	0	1	0
532866	1	3849.3	0.0	0	1	0	0
532874	1	11616.0	9820.62	0	0	1	0
532883	1	4083.2	0.0	0	1	0	0
532888	1	21486.0	0.0	0	1	0	0
532892	2	14545.759999999998	0.0	0	2	0	0
532905	1	1872.54	0.0	0	1	0	0
532926	1	7413.25	0.0	0	1	0	0
532938	1	11316.0	2825.28	1	0	0	0
532941	1	8442.0	4762.14	0	0	1	0
533035	1	12777.6	0.0	0	1	0	0
533053	1	10739.0	0.0	0	1	0	0
533114	1	1158.3	0.0	0	1	0	0
533127	1	1091.81	420.16	1	0	0	0
533192	1	1140.1	0.0	0	1	0	0
533220	1	3204.0	0.0	0	1	0	0
533291	1	1098.1	0.0	0	1	0	0
533302	1	1048.2	1048.2	0	0	1	0
533342	1	1579.65	0.0	0	1	0	0
533352	1	4295.6	0.0	0	1	0	0
533417	1	1623.6	0.0	0	1	0	0
533447	1	10454.4	0.0	0	1	0	0
533486	1	5627.99	1701.47	1	0	0	0
533556	1	11717.35	2852.97	1	0	0	0
533579	1	1146.6	283.32	1	0	0	0
533588	1	5095.5	0.0	0	1	0	0
533595	1	3108.3	0.0	0	1	0	0
533616	1	3824.45	0.0	0	1	0	0
533633	1	2083.8	0.0	0	1	0	0
533669	1	2150.6	0.0	0	1	0	0
533685	1	3153.3	0.0	0	1	0	0
533701	1	10312.25	0.0	0	1	0	0
533714	1	1037.1	0.0	0	1	0	0
533733	1	5319.5	0.0	0	1	0	0
533745	1	20912.0	0.0	0	1	0	0
533747	1	2605.5	0.0	0	1	0	0
533754	1	2072.8	0.0	0	1	0	0
533762	1	5563.0	1377.71	1	0	0	0
533766	1	8091.75	1964.29	1	0	0	0
533777	1	10174.0	0.0	0	1	0	0
533801	1	5333.0	0.0	0	1	0	0
533849	1	6139.54	3405.5	0	0	1	0
533877	1	1602.0	607.8	0	0	1	0
533908	1	582.68	0.0	0	1	0	0
533915	1	12889.2	0.0	0	1	0	0
533949	2	25432.35	6942.25	1	1	0	0
533958	1	4063.72	0.0	0	0	0	0
534068	1	12772.32	0.0	0	1	0	0
534076	1	3085.8	1700.16	0	0	1	0
534107	1	20835.4	19641.95	0	0	1	0
534160	1	6675.6	5236.49	0	0	1	0
534170	1	8072.57	1972.66	0	0	1	0
534225	1	19086.45	0.0	0	1	0	0
534240	1	18205.25	0.0	0	1	0	0
534353	1	4646.4	3344.23	0	0	1	0
534354	1	3943.64	0.0	0	1	0	0
534400	1	27614.99	7451.56	1	0	0	0
534423	1	3136.8	0.0	0	1	0	0
534488	1	4759.19	0.0	0	1	0	0
534495	1	9710.1	2357.05	1	0	0	0
534535	1	15912.4	4304.27	1	0	0	0
534537	1	7410.65	0.0	0	1	0	0
534550	1	4271.6	966.7	1	0	0	0
534568	1	5294.87	0.0	0	1	0	0
534715	1	5087.0	0.0	0	0	0	0
534741	1	3221.7	784.92	1	0	0	0
534780	1	5089.0	1160.35	1	0	0	0
534795	1	2106.2	1941.24	0	0	1	0
534804	1	1551.6	0.0	0	1	0	0
534950	1	1058.1	0.0	0	1	0	0
535009	1	3052.2	0.0	0	1	0	0
535203	1	5463.5	0.0	0	1	0	0
535208	1	16396.5	13041.89	0	0	1	0
535335	2	4502.6	0.0	0	2	0	0
535347	1	16689.0	0.0	0	1	0	0
535391	1	10855.0	0.0	0	1	0	0
535407	1	5180.5	0.0	0	1	0	0
